fdc_id,food,count(*)
2342614,"seafood soup with potatoes and vegetables including carrots, broccoli, and/or dark green leafy",1
2342615,"seafood soup with potatoes, and vegetables excluding carrots, broccoli, and dark green leafy",1
2342617,"seafood soup with vegetables excluding carrots, broccoli, and dark green leafy; no potatoes",1
2342616,"seafood soup with vegetables including carrots, broccoli, and/or dark green leafy; no potatoes",1
2342152,"seafood stew with potatoes and vegetables including carrots, broccoli, and/or dark green leafy; tomato based sauce",1
2341875,seafood thermidor,1
2342190,seasoned shredded soup meat,1
173476,"seasoning mix, dry, chili, original",1
172242,"seasoning mix, dry, sazon, coriander & annatto",1
172243,"seasoning mix, dry, taco, original",1
2345648,seaweed soup,1
167602,"seaweed, canadian cultivated emi tsunomata, dry",1
167603,"seaweed, canadian cultivated emi tsunomata, rehydrated",1
2345514,"seaweed, cooked, fat added",1
2345513,"seaweed, cooked, no added fat",1
2345512,"seaweed, dried",2
2345512,"seaweed, dried",2
168458,"seaweed, laver, raw",1
2345627,"seaweed, pickled",1
2345325,"seaweed, raw",1
170495,"seaweed, spirulina, dried",2
170495,"seaweed, spirulina, dried",2
170145,"seeds, breadfruit seeds, boiled",1
170144,"seeds, breadfruit seeds, raw",1
170595,"seeds, breadfruit seeds, roasted",1
170553,"seeds, breadnut tree seeds, dried",2
170553,"seeds, breadnut tree seeds, dried",2
170554,"seeds, chia seeds, dried",1
170146,"seeds, cottonseed flour, low fat glandless",1
170555,"seeds, cottonseed flour, partially defatted glandless",2
170555,"seeds, cottonseed flour, partially defatted glandless",2
170596,"seeds, cottonseed kernels, roasted glandless",2
170596,"seeds, cottonseed kernels, roasted glandless",2
170147,"seeds, cottonseed meal, partially defatted glandless",1
169414,"seeds, flaxseed",5
169414,"seeds, flaxseed",5
169414,"seeds, flaxseed",5
169414,"seeds, flaxseed",5
169414,"seeds, flaxseed",5
170148,"seeds, hemp seed, hulled",1
170149,"seeds, lotus seeds, dried",1
168591,"seeds, lotus seeds, raw",1
170556,"seeds, pumpkin and squash seed kernels, dried",2
170556,"seeds, pumpkin and squash seed kernels, dried",2
169415,"seeds, pumpkin and squash seed kernels, roasted, with salt added",2
169415,"seeds, pumpkin and squash seed kernels, roasted, with salt added",2
170557,"seeds, pumpkin and squash seed kernels, roasted, without salt",2
170557,"seeds, pumpkin and squash seed kernels, roasted, without salt",2
168601,"seeds, pumpkin and squash seeds, whole, roasted, with salt added",1
170188,"seeds, pumpkin and squash seeds, whole, roasted, without salt",1
170558,"seeds, safflower seed kernels, dried",1
170559,"seeds, safflower seed meal, partially defatted",1
170191,"seeds, sesame butter, paste",1
169410,"seeds, sesame butter, tahini, from raw and stone ground kernels",2
169410,"seeds, sesame butter, tahini, from raw and stone ground kernels",2
170189,"seeds, sesame butter, tahini, from roasted and toasted kernels most common type",2
170189,"seeds, sesame butter, tahini, from roasted and toasted kernels most common type",2
169406,"seeds, sesame butter, tahini, from unroasted kernels non chemically removed seed coat",2
169406,"seeds, sesame butter, tahini, from unroasted kernels non chemically removed seed coat",2
168604,"seeds, sesame butter, tahini, type of kernels unspecified",1
170192,"seeds, sesame flour, high fat",1
170560,"seeds, sesame flour, low fat",1
170153,"seeds, sesame flour, partially defatted",1
170561,"seeds, sesame meal, partially defatted",1
169412,"seeds, sesame seed kernels, dried decorticated",3
169412,"seeds, sesame seed kernels, dried decorticated",3
169412,"seeds, sesame seed kernels, dried decorticated",3
169416,"seeds, sesame seed kernels, toasted, with salt added decorticated",2
169416,"seeds, sesame seed kernels, toasted, with salt added decorticated",2
170152,"seeds, sesame seed kernels, toasted, without salt added decorticated",2
170152,"seeds, sesame seed kernels, toasted, without salt added decorticated",2
170150,"seeds, sesame seeds, whole, dried",2
170150,"seeds, sesame seeds, whole, dried",2
170151,"seeds, sesame seeds, whole, roasted and toasted",1
168587,"seeds, sisymbrium sp seeds, whole, dried",2
168587,"seeds, sisymbrium sp seeds, whole, dried",2
168595,"seeds, sunflower seed butter, with salt added includes foods for usda's food distribution program",2
168595,"seeds, sunflower seed butter, with salt added includes foods for usda's food distribution program",2
170155,"seeds, sunflower seed butter, without salt",2
170155,"seeds, sunflower seed butter, without salt",2
170156,"seeds, sunflower seed flour, partially defatted",2
170156,"seeds, sunflower seed flour, partially defatted",2
169417,"seeds, sunflower seed kernels from shell, dry roasted, with salt added",2
169417,"seeds, sunflower seed kernels from shell, dry roasted, with salt added",2
170562,"seeds, sunflower seed kernels, dried",2
170562,"seeds, sunflower seed kernels, dried",2
169418,"seeds, sunflower seed kernels, dry roasted, with salt added",2
325524,"seeds, sunflower seed kernels, dry roasted, with salt added",1
169418,"seeds, sunflower seed kernels, dry roasted, with salt added",2
170563,"seeds, sunflower seed kernels, dry roasted, without salt",2
170563,"seeds, sunflower seed kernels, dry roasted, without salt",2
168593,"seeds, sunflower seed kernels, oil roasted, with salt added",2
168593,"seeds, sunflower seed kernels, oil roasted, with salt added",2
170564,"seeds, sunflower seed kernels, oil roasted, without salt",2
170564,"seeds, sunflower seed kernels, oil roasted, without salt",2
168594,"seeds, sunflower seed kernels, toasted, with salt added",2
168594,"seeds, sunflower seed kernels, toasted, with salt added",2
170154,"seeds, sunflower seed kernels, toasted, without salt",2
170154,"seeds, sunflower seed kernels, toasted, without salt",2
169407,"seeds, watermelon seed kernels, dried",2
169407,"seeds, watermelon seed kernels, dried",2
169715,"semolina, enriched",1
168933,"semolina, unenriched",1
2341868,sesame chicken,6
2341868,sesame chicken,6
2341868,sesame chicken,6
2341868,sesame chicken,6
2341868,sesame chicken,6
2341868,sesame chicken,6
2345768,sesame dressing,3
2345768,sesame dressing,3
2345768,sesame dressing,3
2345785,"sesame dressing, light",3
2345785,"sesame dressing, light",3
2345785,"sesame dressing, light",3
2345747,sesame oil,2
2345747,sesame oil,2
2343061,sesame seeds,1
169368,"sesbania flower, cooked, steamed, with salt",1
169281,"sesbania flower, cooked, steamed, without salt",1
168459,"sesbania flower, raw",2
168459,"sesbania flower, raw",2
2346226,seven and seven,2
2346226,seven and seven,2
2345349,"seven layer salad, lettuce salad made with a combination of onion, celery, green pepper, peas, mayonnaise, cheese, eggs, and/or bacon",1
173226,"shake, fast food, vanilla",1
170082,"shallots, freeze dried",2
170082,"shallots, freeze dried",2
170499,"shallots, raw",1
2342008,shellfish and noodles with tomato based sauce,1
2342306,"shellfish mixture and vegetables excluding carrots, broccoli, and dark green leafy; no potatoes, mushroom sauce",1
2342304,"shellfish mixture and vegetables excluding carrots, broccoli, and dark green leafy; no potatoes, soy based sauce",1
2342305,"shellfish mixture and vegetables including carrots, broccoli, and/or dark green leafy; no potatoes, mushroom sauce",1
2342303,"shellfish mixture and vegetables including carrots, broccoli, and/or dark green leafy; no potatoes, soy based sauce",1
2341751,"shellfish, nfs",1
2342026,shepherd's pie,5
2342026,shepherd's pie,5
2342026,shepherd's pie,5
2342026,shepherd's pie,5
2342026,shepherd's pie,5
2341080,"sherbet, all flavors",7
2341080,"sherbet, all flavors",7
2341080,"sherbet, all flavors",7
2341080,"sherbet, all flavors",7
2341080,"sherbet, all flavors",7
2341080,"sherbet, all flavors",7
2341080,"sherbet, all flavors",7
2346187,shirley temple,2
2346187,shirley temple,2
172329,"shortening bread, soybean hydrogenated and cottonseed",2
172329,"shortening bread, soybean hydrogenated and cottonseed",2
172330,"shortening cake mix, soybean hydrogenated and cottonseed hydrogenated",2
172330,"shortening cake mix, soybean hydrogenated and cottonseed hydrogenated",2
173568,"shortening confectionery, coconut hydrogenated and or palm kernel hydrogenated",2
173568,"shortening confectionery, coconut hydrogenated and or palm kernel hydrogenated",2
173567,"shortening frying heavy duty, beef tallow and cottonseed",2
173567,"shortening frying heavy duty, beef tallow and cottonseed",2
172331,"shortening frying heavy duty, palm hydrogenated",2
172331,"shortening frying heavy duty, palm hydrogenated",2
172333,"shortening frying heavy duty, soybean hydrogenated, linoleic less than 1%",2
172333,"shortening frying heavy duty, soybean hydrogenated, linoleic less than 1%",2
172332,shortening household soybean hydrogenated and palm,2
172332,shortening household soybean hydrogenated and palm,2
173566,"shortening industrial, lard and vegetable oil",2
173566,"shortening industrial, lard and vegetable oil",2
173569,"shortening industrial, soybean hydrogenated and cottonseed",2
173569,"shortening industrial, soybean hydrogenated and cottonseed",2
172334,"shortening, confectionery, fractionated palm",2
172334,"shortening, confectionery, fractionated palm",2
172327,"shortening, household, lard and vegetable oil",2
172327,"shortening, household, lard and vegetable oil",2
171011,"shortening, household, soybean partially hydrogenated cottonseed partially hydrogenated",2
171011,"shortening, household, soybean partially hydrogenated cottonseed partially hydrogenated",2
173606,"shortening, industrial, soy partially hydrogenated  and corn for frying",2
173606,"shortening, industrial, soy partially hydrogenated  and corn for frying",2
173607,"shortening, industrial, soy partially hydrogenated  for baking and confections",2
173607,"shortening, industrial, soy partially hydrogenated  for baking and confections",2
173597,"shortening, industrial, soy partially hydrogenated, pourable liquid fry shortening",3
173597,"shortening, industrial, soy partially hydrogenated, pourable liquid fry shortening",3
173597,"shortening, industrial, soy partially hydrogenated, pourable liquid fry shortening",3
173579,"shortening, multipurpose, soybean hydrogenated and palm hydrogenated",2
173579,"shortening, multipurpose, soybean hydrogenated and palm hydrogenated",2
2345724,"shortening, ns as to vegetable or animal",2
2345724,"shortening, ns as to vegetable or animal",2
173575,"shortening, special purpose for baking, soybean hydrogenated palm and cottonseed",2
173575,"shortening, special purpose for baking, soybean hydrogenated palm and cottonseed",2
173574,"shortening, special purpose for cakes and frostings, soybean hydrogenated",2
173574,"shortening, special purpose for cakes and frostings, soybean hydrogenated",2
173584,"shortening, vegetable, household, composite",2
173584,"shortening, vegetable, household, composite",2
2341988,shrimp and noodles with cheese sauce,1
2341986,shrimp and noodles with cream or white sauce,1
2341984,shrimp and noodles with gravy,1
2341985,shrimp and noodles with mushroom sauce,1
2341987,shrimp and noodles with soy based sauce,1
2341989,shrimp and noodles with tomato sauce,1
2341983,"shrimp and noodles, no sauce",1
2342296,"shrimp and vegetables excluding carrots, broccoli, and dark green leafy; no potatoes, no sauce",1
2342298,"shrimp and vegetables excluding carrots, broccoli, and dark green leafy; no potatoes, soy based sauce",1
2342565,"shrimp and vegetables in sauce with noodles, diet frozen meal",1
2342295,"shrimp and vegetables including carrots, broccoli, and/or dark green leafy; no potatoes, no sauce",1
2342297,"shrimp and vegetables including carrots, broccoli, and/or dark green leafy; no potatoes, soy based sauce",1
2343729,shrimp chips,2
2343729,shrimp chips,2
2342146,shrimp chow mein or chop suey with noodles,1
2342271,"shrimp chow mein or chop suey, no noodles",1
2341873,shrimp cocktail,2
2341873,shrimp cocktail,2
2342300,"shrimp creole, no rice",1
2342147,"shrimp creole, with rice",1
2342671,shrimp egg foo yung,2
2342671,shrimp egg foo yung,2
2342285,"shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",2
2342285,"shrimp garden salad, shrimp, lettuce, eggs, tomato and/or carrots, other vegetables, no dressing",2
2342286,"shrimp garden salad, shrimp, lettuce, eggs, vegetables excluding tomato and carrots, no dressing",1
2342613,shrimp gumbo,1
2341889,"shrimp in garlic sauce, puerto rican style",1
2342281,shrimp salad,1
2341882,shrimp scampi,2
2341882,shrimp scampi,2
2342299,"shrimp shish kabob with vegetables, excluding potatoes",2
2342299,"shrimp shish kabob with vegetables, excluding potatoes",2
2342611,"shrimp soup, cream of, ns as to prepared with milk or water",2
2342611,"shrimp soup, cream of, ns as to prepared with milk or water",2
2342612,"shrimp soup, cream of, prepared with milk",2
2342612,"shrimp soup, cream of, prepared with milk",2
2341886,shrimp teriyaki,1
2341998,shrimp toast,2
2341998,shrimp toast,2
2341997,shrimp with crab stuffing,2
2341997,shrimp with crab stuffing,2
2341879,shrimp with lobster sauce,1
2341776,"shrimp, baked or broiled",5
2341776,"shrimp, baked or broiled",5
2341776,"shrimp, baked or broiled",5
2341776,"shrimp, baked or broiled",5
2341776,"shrimp, baked or broiled",5
2341780,"shrimp, baked or broiled, coated",5
2341780,"shrimp, baked or broiled, coated",5
2341780,"shrimp, baked or broiled, coated",5
2341780,"shrimp, baked or broiled, coated",5
2341780,"shrimp, baked or broiled, coated",5
2341996,"shrimp, cake or patty",1
2341782,"shrimp, canned",4
2341782,"shrimp, canned",4
2341782,"shrimp, canned",4
2341782,"shrimp, canned",4
2341781,"shrimp, dried",1
2341779,"shrimp, fried",5
2341779,"shrimp, fried",5
2341779,"shrimp, fried",5
2341779,"shrimp, fried",5
2341779,"shrimp, fried",5
2341777,"shrimp, grilled",5
2341777,"shrimp, grilled",5
2341777,"shrimp, grilled",5
2341777,"shrimp, grilled",5
2341777,"shrimp, grilled",5
2341775,"shrimp, nfs",5
2341775,"shrimp, nfs",5
2341775,"shrimp, nfs",5
2341775,"shrimp, nfs",5
2341775,"shrimp, nfs",5
2341778,"shrimp, steamed or boiled",5
2341778,"shrimp, steamed or boiled",5
2341778,"shrimp, steamed or boiled",5
2341778,"shrimp, steamed or boiled",5
2341778,"shrimp, steamed or boiled",5
175230,silk banana strawberry soy yogurt,1
173780,silk black cherry soy yogurt,1
173781,silk blueberry soy yogurt,1
173776,"silk chai, soymilk",1
173770,"silk chocolate, soymilk",1
175224,"silk coffee, soymilk",1
175232,silk french vanilla creamer,1
173782,silk hazelnut creamer,1
175229,silk key lime soy yogurt,1
173773,"silk light chocolate, soymilk",1
173771,"silk light plain, soymilk",1
173772,"silk light vanilla, soymilk",1
173777,"silk mocha, soymilk",1
173775,"silk nog, soymilk",1
175231,silk original creamer,1
173779,silk peach soy yogurt,1
175227,silk plain soy yogurt,1
175218,"silk plain, soymilk",1
175222,"silk plus fiber, soymilk",1
175221,"silk plus for bone health, soymilk",1
175220,"silk plus omega 3 dha, soymilk",1
173778,silk raspberry soy yogurt,1
175228,silk strawberry soy yogurt,1
175223,"silk unsweetened, soymilk",1
175225,silk vanilla soy yogurt family size,1
175226,silk vanilla soy yogurt single serving size,1
175219,"silk vanilla, soymilk",1
173774,"silk very vanilla, soymilk",1
2345838,simple syrup,2
2345838,simple syrup,2
2346250,singapore sling,2
2346250,singapore sling,2
2346245,sloe gin fizz,2
2346245,sloe gin fizz,2
2342329,"sloppy joe sandwich, on wheat bun",1
2342328,"sloppy joe sandwich, on white bun",1
2341797,"sloppy joe, no bun",1
2346150,slush frozen drink,6
2346150,slush frozen drink,6
2346150,slush frozen drink,6
2346150,slush frozen drink,6
2346150,slush frozen drink,6
2346150,slush frozen drink,6
2346151,"slush frozen drink, no sugar added",6
2346151,"slush frozen drink, no sugar added",6
2346151,"slush frozen drink, no sugar added",6
2346151,"slush frozen drink, no sugar added",6
2346151,"slush frozen drink, no sugar added",6
2346151,"slush frozen drink, no sugar added",6
2343583,"snack bar, oatmeal",2
2343583,"snack bar, oatmeal",2
2343353,"snack cake, chocolate",4
2343353,"snack cake, chocolate",4
2343353,"snack cake, chocolate",4
2343353,"snack cake, chocolate",4
2343354,"snack cake, white",4
2343354,"snack cake, white",4
2343354,"snack cake, white",4
2343354,"snack cake, white",4
2343696,snack mix,5
2343696,snack mix,5
2343696,snack mix,5
2343696,snack mix,5
2343696,snack mix,5
2343774,"snack mix, plain chex mix",5
2343774,"snack mix, plain chex mix",5
2343774,"snack mix, plain chex mix",5
2343774,"snack mix, plain chex mix",5
2343774,"snack mix, plain chex mix",5
173159,"snack, balance, original bar",1
174803,"snack, mixed berry bar",1
168853,"snack, potato chips, made from dried potatoes, plain",3
168853,"snack, potato chips, made from dried potatoes, plain",3
168853,"snack, potato chips, made from dried potatoes, plain",3
173156,"snack, pretzel, hard chocolate coated",1
173150,"snacks, bagel chips, plain",3
173150,"snacks, bagel chips, plain",3
173150,"snacks, bagel chips, plain",3
168849,"snacks, banana chips",3
168849,"snacks, banana chips",3
168849,"snacks, banana chips",3
167536,"snacks, beef jerky, chopped and formed",3
167536,"snacks, beef jerky, chopped and formed",3
167536,"snacks, beef jerky, chopped and formed",3
168850,"snacks, beef sticks, smoked",2
168850,"snacks, beef sticks, smoked",2
173155,"snacks, brown rice chips",2
173155,"snacks, brown rice chips",2
174798,"snacks, candy bits, yogurt covered with vitamin c",1
174779,"snacks, candy rolls, yogurt covered, fruit flavored with high vitamin c",1
174799,"snacks, clif bar, mixed flavors",1
167538,"snacks, corn based, extruded, chips, barbecue flavor",1
170245,"snacks, corn based, extruded, chips, barbecue flavor, made with enriched masa flour",1
167537,"snacks, corn based, extruded, chips, plain",2
167537,"snacks, corn based, extruded, chips, plain",2
168127,"snacks, corn based, extruded, chips, unsalted",3
168127,"snacks, corn based, extruded, chips, unsalted",3
168127,"snacks, corn based, extruded, chips, unsalted",3
167539,"snacks, corn based, extruded, cones, plain",1
167948,"snacks, corn based, extruded, onion flavor",2
167948,"snacks, corn based, extruded, onion flavor",2
170244,"snacks, corn based, extruded, puffs or twists, cheese flavor, unenriched",1
168857,"snacks, corn cakes",2
168857,"snacks, corn cakes",2
170647,"snacks, corn cakes, very low sodium",2
170647,"snacks, corn cakes, very low sodium",2
169672,"snacks, cornnuts, barbecue flavor",2
169672,"snacks, cornnuts, barbecue flavor",2
168811,"snacks, farley candy, farley fruit snacks, with vitamins a, c, and e",1
174789,"snacks, fritolay, sunchips, multigrain snack, harvest cheddar flavor",1
174784,"snacks, fritolay, sunchips, multigrain snack, original flavor",1
174788,"snacks, fritolay, sunchips, multigrain, french onion flavor",1
167540,"snacks, fruit leather, pieces",2
167540,"snacks, fruit leather, pieces",2
169636,"snacks, fruit leather, pieces, with vitamin c",2
169636,"snacks, fruit leather, pieces, with vitamin c",2
167541,"snacks, fruit leather, rolls",2
167541,"snacks, fruit leather, rolls",2
168808,"snacks, general mills, betty crocker fruit roll ups, berry flavored, with vitamin c",1
173145,"snacks, granola bar, chewy, reduced sugar, all flavors",1
174801,"snacks, granola bar, general mills nature valley, sweet&salty nut, peanut",1
173153,"snacks, granola bar, general mills, nature valley, chewy trail mix",1
174802,"snacks, granola bar, general mills, nature valley, with yogurt coating",1
174793,"snacks, granola bar, kashi golean, chewy, mixed flavors",1
173144,"snacks, granola bar, kashi golean, crunchy, mixed flavors",1
174794,"snacks, granola bar, kashi tlc bar, chewy, mixed flavors",1
174797,"snacks, granola bar, kashi tlc bar, crunchy, mixed flavors",2
174797,"snacks, granola bar, kashi tlc bar, crunchy, mixed flavors",2
174800,"snacks, granola bar, quaker, chewy, 90 calorie bar",1
173154,"snacks, granola bar, quaker, dipps, all flavors",1
169863,"snacks, granola bar, with coconut, chocolate coated",1
167543,"snacks, granola bars, hard, almond",2
167543,"snacks, granola bars, hard, almond",2
167952,"snacks, granola bars, hard, chocolate chip",2
167952,"snacks, granola bars, hard, chocolate chip",2
169681,"snacks, granola bars, hard, peanut butter",2
169681,"snacks, granola bars, hard, peanut butter",2
167542,"snacks, granola bars, hard, plain",2
167542,"snacks, granola bars, hard, plain",2
174795,"snacks, granola bars, quaker oatmeal to go, all flavors",1
173148,"snacks, granola bars, soft, almond, confectioners coating",1
167547,"snacks, granola bars, soft, coated, milk chocolate coating, peanut butter",2
167547,"snacks, granola bars, soft, coated, milk chocolate coating, peanut butter",2
173146,"snacks, granola bites, mixed flavors",1
169688,"snacks, kellogg, kellogg's low fat granola bar, crunchy almond/brown sugar",1
169687,"snacks, kellogg, kellogg's rice krispies treats squares",1
168862,"snacks, kellogg, kellogg's, nutri grain cereal bars, fruit",3
168862,"snacks, kellogg, kellogg's, nutri grain cereal bars, fruit",3
168862,"snacks, kellogg, kellogg's, nutri grain cereal bars, fruit",3
167950,"snacks, kraft, cornnuts, plain",3
167950,"snacks, kraft, cornnuts, plain",3
167950,"snacks, kraft, cornnuts, plain",3
167964,"snacks, m&m mars, combos snacks cheddar cheese pretzel",2
167964,"snacks, m&m mars, combos snacks cheddar cheese pretzel",2
169689,"snacks, m&m mars, kudos whole grain bar, chocolate chip",1
173135,"snacks, m&m mars, kudos whole grain bar, m&m's milk chocolate",1
173133,"snacks, m&m mars, kudos whole grain bars, peanut butter",1
173151,"snacks, nutri grain fruit and nut bar",1
167958,"snacks, oriental mix, rice based",2
167958,"snacks, oriental mix, rice based",2
173157,"snacks, peas, roasted, wasabi flavored",1
173147,"snacks, pita chips, salted",2
173147,"snacks, pita chips, salted",2
173142,"snacks, plantain chips, salted",1
167959,"snacks, popcorn, air popped",2
167959,"snacks, popcorn, air popped",2
170246,"snacks, popcorn, air popped unsalted",2
170246,"snacks, popcorn, air popped unsalted",2
167550,"snacks, popcorn, cakes",2
167550,"snacks, popcorn, cakes",2
167551,"snacks, popcorn, caramel coated, with peanuts",1
167552,"snacks, popcorn, caramel coated, without peanuts",1
167960,"snacks, popcorn, cheese flavor",2
167960,"snacks, popcorn, cheese flavor",2
169861,"snacks, popcorn, home prepared, oil popped, unsalted",2
169861,"snacks, popcorn, home prepared, oil popped, unsalted",2
173131,"snacks, popcorn, microwave, 94% fat free",1
174778,"snacks, popcorn, microwave, low fat",1
174785,"snacks, popcorn, microwave, regular butter flavor, made with partially hydrogenated oil",2
174785,"snacks, popcorn, microwave, regular butter flavor, made with partially hydrogenated oil",2
167549,"snacks, popcorn, oil popped, microwave, regular flavor, no trans fat",2
167549,"snacks, popcorn, oil popped, microwave, regular flavor, no trans fat",2
170247,"snacks, popcorn, oil popped, white popcorn, salt added",2
170247,"snacks, popcorn, oil popped, white popcorn, salt added",2
168851,"snacks, pork skins, barbecue flavor",2
168851,"snacks, pork skins, barbecue flavor",2
167961,"snacks, pork skins, plain",2
167961,"snacks, pork skins, plain",2
167962,"snacks, potato chips, barbecue flavor",1
169682,"snacks, potato chips, cheese flavor",1
169684,"snacks, potato chips, fat free, made with olestra",1
169686,"snacks, potato chips, fat free, salted",1
174805,"snacks, potato chips, lightly salted",2
174805,"snacks, potato chips, lightly salted",2
174804,"snacks, potato chips, made from dried potatoes preformed, multigrain",2
174804,"snacks, potato chips, made from dried potatoes preformed, multigrain",2
169678,"snacks, potato chips, made from dried potatoes, cheese flavor",1
168864,"snacks, potato chips, made from dried potatoes, fat free, made with olestra",1
167553,"snacks, potato chips, made from dried potatoes, reduced fat",1
167554,"snacks, potato chips, made from dried potatoes, sour cream and onion flavor",1
170248,"snacks, potato chips, plain, made with partially hydrogenated soybean oil, salted",1
170648,"snacks, potato chips, plain, made with partially hydrogenated soybean oil, unsalted",1
169677,"snacks, potato chips, plain, salted",3
169677,"snacks, potato chips, plain, salted",3
169677,"snacks, potato chips, plain, salted",3
170649,"snacks, potato chips, plain, unsalted",1
169683,"snacks, potato chips, reduced fat",1
167963,"snacks, potato chips, sour cream and onion flavor",1
169046,"snacks, potato chips, white, restructured, baked",2
169046,"snacks, potato chips, white, restructured, baked",2
168854,"snacks, potato sticks",2
168854,"snacks, potato sticks",2
174806,"snacks, pretzels, gluten  free made with cornstarch and potato flour",1
167556,"snacks, pretzels, hard, confectioner's coating, chocolate flavor",2
167556,"snacks, pretzels, hard, confectioner's coating, chocolate flavor",2
170249,"snacks, pretzels, hard, plain, made with enriched flour, unsalted",2
170249,"snacks, pretzels, hard, plain, made with enriched flour, unsalted",2
170650,"snacks, pretzels, hard, plain, made with unenriched flour, salted",2
170650,"snacks, pretzels, hard, plain, made with unenriched flour, salted",2
170651,"snacks, pretzels, hard, plain, made with unenriched flour, unsalted",2
170651,"snacks, pretzels, hard, plain, made with unenriched flour, unsalted",2
167555,"snacks, pretzels, hard, plain, salted",2
167555,"snacks, pretzels, hard, plain, salted",2
167965,"snacks, pretzels, hard, whole wheat including both salted and unsalted",2
167965,"snacks, pretzels, hard, whole wheat including both salted and unsalted",2
167967,"snacks, rice cakes, brown rice, buckwheat",2
167967,"snacks, rice cakes, brown rice, buckwheat",2
170251,"snacks, rice cakes, brown rice, buckwheat, unsalted",2
170251,"snacks, rice cakes, brown rice, buckwheat, unsalted",2
169679,"snacks, rice cakes, brown rice, corn",2
169679,"snacks, rice cakes, brown rice, corn",2
169680,"snacks, rice cakes, brown rice, multigrain",2
169680,"snacks, rice cakes, brown rice, multigrain",2
170252,"snacks, rice cakes, brown rice, multigrain, unsalted",2
170252,"snacks, rice cakes, brown rice, multigrain, unsalted",2
170250,"snacks, rice cakes, brown rice, plain, unsalted",2
170250,"snacks, rice cakes, brown rice, plain, unsalted",2
168855,"snacks, rice cakes, brown rice, rye",2
168855,"snacks, rice cakes, brown rice, rye",2
167557,"snacks, rice cakes, brown rice, sesame seed",2
167557,"snacks, rice cakes, brown rice, sesame seed",2
170652,"snacks, rice cakes, brown rice, sesame seed, unsalted",2
170652,"snacks, rice cakes, brown rice, sesame seed, unsalted",2
167966,"snacks, rice cracker brown rice, plain",2
167966,"snacks, rice cracker brown rice, plain",2
168856,"snacks, sesame sticks, wheat based, salted",2
168856,"snacks, sesame sticks, wheat based, salted",2
170653,"snacks, sesame sticks, wheat based, unsalted",2
170653,"snacks, sesame sticks, wheat based, unsalted",2
173160,"snacks, shrimp cracker",1
173140,"snacks, soy chips or crisps, salted",1
169635,"snacks, sunkist, sunkist fruit roll, strawberry, with vitamins a, c, and e",1
174783,"snacks, sweet potato chips, unsalted",3
174783,"snacks, sweet potato chips, unsalted",3
174783,"snacks, sweet potato chips, unsalted",3
168865,"snacks, taro chips",2
168865,"snacks, taro chips",2
168137,"snacks, tortilla chips, light baked with less oil",2
168137,"snacks, tortilla chips, light baked with less oil",2
168863,"snacks, tortilla chips, low fat, made with olestra, nacho cheese",1
170254,"snacks, tortilla chips, low fat, unsalted",1
167559,"snacks, tortilla chips, nacho cheese",1
170256,"snacks, tortilla chips, nacho flavor, made with enriched masa flour",1
168858,"snacks, tortilla chips, nacho flavor, reduced fat",1
167558,"snacks, tortilla chips, plain, white corn, salted",2
167558,"snacks, tortilla chips, plain, white corn, salted",2
167560,"snacks, tortilla chips, ranch flavor",1
167970,"snacks, tortilla chips, taco flavor",1
168116,"snacks, tortilla chips, unsalted, white corn",3
168116,"snacks, tortilla chips, unsalted, white corn",3
168116,"snacks, tortilla chips, unsalted, white corn",3
167561,"snacks, trail mix, regular",3
167561,"snacks, trail mix, regular",3
167561,"snacks, trail mix, regular",3
170654,"snacks, trail mix, regular, unsalted",3
170654,"snacks, trail mix, regular, unsalted",3
170654,"snacks, trail mix, regular, unsalted",3
167969,"snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",3
167969,"snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",3
167969,"snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",3
170655,"snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds",3
170655,"snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds",3
170655,"snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds",3
167968,"snacks, trail mix, tropical",3
167968,"snacks, trail mix, tropical",3
167968,"snacks, trail mix, tropical",3
174791,"snacks, vegetable chips, hain celestial group, terra chips",1
174796,"snacks, vegetable chips, made from garden vegetables",1
173152,"snacks, yucca cassava chips, salted",3
173152,"snacks, yucca cassava chips, salted",3
173152,"snacks, yucca cassava chips, salted",3
2345883,snow cone,3
2345883,snow cone,3
2345883,snow cone,3
2345884,"snow cone, no sugar added",3
2345884,"snow cone, no sugar added",3
2345884,"snow cone, no sugar added",3
2345510,"snowpea, fresh, cooked, fat added",2
2345510,"snowpea, fresh, cooked, fat added",2
2345507,"snowpea, fresh, cooked, no added fat",2
2345507,"snowpea, fresh, cooked, no added fat",2
2345511,"snowpea, frozen, cooked, fat added",2
2345511,"snowpea, frozen, cooked, fat added",2
2345508,"snowpea, frozen, cooked, no added fat",2
2345508,"snowpea, frozen, cooked, no added fat",2
2345509,"snowpea, ns as to form, cooked",2
2345509,"snowpea, ns as to form, cooked",2
2345326,"snowpeas, raw",2
2345326,"snowpeas, raw",2
2346130,"soft drink, chocolate flavored",10
2346130,"soft drink, chocolate flavored",10
